,content,comment_all,label
14897,感谢分享，跟着蔡徐坤蔡老师了解欧洲文化，拓宽眼界，增长见识！非黑即白的世界，弹指一挥间的时光飞逝，文化艺术却可以永流传@蔡徐坤,感谢分享，期待六女儿的出现呀@蔡徐坤	感谢分享，期待蔡徐坤非黑即白@蔡徐坤	独特的坤坤	人生是一场际遇正如高塔遇上流云枫叶遇上秋天我遇上你蔡徐坤@蔡徐坤;;	感谢分享[作揖]1[作揖]	啊啊啊啊啊帅	感谢分享[心]	声音太苏了[爱你]	哇法国是个很浪漫的国度，希望有机会可以去感受巴黎这个城市，蔡徐坤在巴黎@蔡徐坤❤️	与蔡徐坤漫步在过往的时光里💎定格在#非黑即白#空间。谢谢分享期待完整版@蔡徐坤[心][心]2[心]1	感谢～～～	法国巴黎浪漫的都市。优雅的贵族气息。@蔡徐坤	感谢分享@蔡徐坤	感谢分享[米奇比心]，蔡徐坤声音很迷人捏@蔡徐坤[好喜欢]	感谢中欧信使的分享[米奇比心]你好棒@蔡徐坤[给你小心心]	谢谢分享🌹愿时间停驻“静止的温柔”🌹蔡徐坤🌹@蔡徐坤	期待完整大片法国真的很美[小仙女]～	哇塞，感谢啊	坐等六女儿出世哦，我们一起等等等，蔡徐坤可能要闷声干大事了蔡撩撩@蔡徐坤[嘻嘻][嘻嘻]1[污][污]1	感谢分享	感谢分享，我觉得巴黎是个非常浪漫的城市。我工作的品牌也来自法国巴黎，对法国有种特殊的亲切感！还有真的超级喜欢蔡徐坤，粉上他后发现自己更加正能量了[爱你]1[爱你][爱你]2[爱你]3	好难得的机会啊，期待蔡徐坤有更好更棒的时尚作品@蔡徐坤	感谢分享	这是不是你点赞最多的一个视频了？	好像去年大半的时间在世界各地.....	,0
14898,【北京野生动物园男子拿石头砸老虎！同行女子：换大的砸！】近日有网友发布视频称，在北京野生动物园游玩时，碰到一家游客不断拣地上的石头砸园区内老虎。从视频中看到，两名男子几次从地上捡起石子向笼内老虎投掷。旁边一名拿着手机拍摄的女子不时劝道：“再打一块，拿块大的打它就动了。”北京野生动物园的工作人员表示，历来没有过这种现象发生，是第一次。此事目前已经上报，园方正在核实。|北京野生动...看看新闻Kn...,说个啥劲？能怎么着人家？	上哪抓去？	游客是哪里的？	瑞典吧！	不作不死	人渣！畜生！	东北的	这种人渣，没出事呢，有事就该一万个理由了！	城市之癌	这种人应该扔进笼子里喂老虎。[怒]	,1
14899,		#减肥打卡# 体重45kg 目标体重40kgDay17  郑多燕减肥操30分钟（姨妈期间歇了两天，今天动起来已经很喘了。运动这件事真的就得坚持，缺一天都不行）今日体重：44.25kg （可以非常肯定姨妈期间吃不胖是谣言了！这个坑太深，得饿两天） |上海·润和... ​		,阳光总在风雨后	吃[喵喵]	小姐姐，你觉得那减肥操目测有效吗？	,0
14900,【撒贝宁妻子李白被曝二婚身份成迷前夫是山西静乐人？】有网友爆料，央视著名主持人撒贝宁已经与加拿大籍女友李白（Lisa）于朝阳区民政局领证结婚。李白强势出镜了，而且是以别的男人的妻子的身份。这是怎么回事?,回复@那是永远相随的爱:前夫是山西人就丢脸了？你是不是太封建了，你是哪个村的？现在都21世纪了，离婚还是真的大惊小怪？你真腌臜	能不能p的用心一点……	回复@孙肉肉爱吃肉的赞:你也静乐人？	回复@那是永远相随的爱:你挺有自知之明	回复@Charlie-Fan:并不啊	真的假的，造谣吧？	山西人就怎么了。。。有意思呢？	无所谓	李白老公确系山西省静乐县双路乡张旗村人	人家二婚也好。初婚也好。妨碍国家秩序了吗？长舌妇！缺货！	大家不要忘记了，李白还是吉尼斯世界纪录的认证官，并且只有29岁，要是有过结婚大家早知道了，用不着现在在一个来历不明的图像中被爆出来[哼]	个人的自由，祝福新人。	小编属于我给主席捡了💩到处说的人	第二张p的也太假了吧	回复@HouseOfHello__Vivian:一看就是P的，话说这么大的人物我怎么从来没听过	现在的人什么都不缺，只是缺少了脑子；现在的媒体什么都不缺，只是缺少了道德。	人家二婚关你屁事啊！真是闲的蛋疼了。	二婚就没法活了？娱乐圈离婚当吃饭不是都得去死了	眼瞎呀，不是同一人	你他妈的不会说话吧，那是一个人嘛[笑cry]1[笑cry][笑cry]2	,1
14901,【新闻联播：火车盒饭只要5元！你吃过吗？】《新闻联播》记者亲身登上火车，报道火车上的东西一点都不贵。网友吐槽：“央视记者是怎么买到火车票的？”、“能不能别逗了？5元太能扯了！最便宜矿泉水都要五块以上，还能买盒饭？播新闻联播的人难道没做过火车？PS：继你幸福吗，央视又一大亮点~,一碗白米饭都最少3块钱，尼玛还加饭//@康康的Guitar丢了:这尼玛太扯了，演技太差，开除！走的时候怎么跟你们说的？啊？不让你们花点心思，演像点么？//@夜泮:闻所未闻//@宮鈴_胡同台妹:轉發微博[偷笑][汗]	扯淡吧，5年前就一份20了，菜哪有那么多~//@小pey:一碗白米饭都最少3块钱，尼玛还加饭//@康康的Guitar丢了:这尼玛太扯了，演技太差，开除！走的时候怎么跟你们说的？啊？不让你们花点心思，演像点么？//@夜泮:闻所未闻//@宮鈴_胡同台妹:轉發微博[偷笑][汗]	那是有人用2010年的新闻画面截图假造。微博右边公告可见。幸亏有视频，骗子即被识破//@六月非伤:字幕有误，语音说是15元。不过就这品质，太坑爹了！//@与狼共舞的老唱机//@天堂浪子://@越德草堂//@章鱼保罗1899//@小蜗牛_唯美圣西罗beta://@树影倩肉//@圣西罗球霸	我特么三十多吃了分小炒饭就一点点就像放调料的那种小碗然后根本木有的添草草草草草草草	这是2013年目前为至听到最好笑的笑话。央视是把全国人民都当傻子了吗？//@薄荷草丁丁:那么满满一份盒饭，菜都有溢出了，饭还随便添？！神话？！//@贝格海德:是我们误读了，人家说得清楚，一份，就一份。先到先得吧？//@宮鈴_胡同台妹:轉發微博[哈哈]	跟切糕一样坑爹!!!	这盒饭，存在我深深的脑海里，我的心里，我的梦里，我的新闻联播里！//@尹维达	有人认为5元一盒是歧视人，有人认为50元一盒太贵，有人认为15元一盒的不值。铁老大不要为难，我建议，5元、15元、50元的标准都可有，你按能力吧！来自:O网页链接	我的那个去，大家都是平苦百姓谁没经历过这些啊！央视发这么假消息给谁看啊？当老百姓好忽悠啊！当心物极必反.....我坐过的火车普通餐基本是15-20块不等！不扯了，在国人面前丢人不？？？	果然是天朝，马上就到共产主义阶段了	转发消息被贴上了不实消息的标签，我就不明白了，究竟有没有5元的盒饭？反正我坐的火车上只看到了38元的	好便宜，有央视在盒饭都5元了！[good][good]1[good]2	没准是习主席当政后又推出的一大民生工程呢!?[挤火车]//@李松林-哈工大:请@央视新闻多贴近现实，童话你们自己也不信！	下次我去坐汽车的时候先去火车站吃个盒饭[酷]	//@德云小纲丝:CCTV的记者睁着眼睛说假话啊……5块的盒饭没吃过，最便宜的也10块，也没那么多菜啊//@千里追纲:我确实在火车上吃过5元的盒饭，不过好像是20几年前//@黄利君微博:我也没吃过，央视是在考验观众的智商么？//@演员王岚:反正我没吃过![思考]1[思考]2[思考]3[思考]4[思考]	很明显是假新闻，这个微博你们也信，无语了	5元快餐？央视记者在偷笑呢//@Ubermenschinfant:饭菜便宜又可口[偷笑]	去你妈的，新闻联播。//@s小兮s:鬼吃过//@宮鈴_胡同台妹:轉發微博	,-1
14902,【大写的尴尬：南昌一高校学位证和毕业证校徽上英文校名印错】@南昌工程学院网友爆料，称学校发的毕业证和学位证上英文校名印错，“在学校发的证书上，校徽上的‘TECHNOLOGY’印成了‘TECHNOLCGY’。“,吓得我赶紧看看，还好不是我那届！¡评论配图[笑cry]	作为南工刚毕业的学生我真的好尴尬...	遇上山寨的了？	回复@萨拉热窝xwj:你是有多尴尬	回复@你的我的他的是谁的:[拜拜]	回复@萨拉热窝xwj:是不是傻	回复@你的我的他的是谁的:?	回复@你的我的他的是谁的:去关注赵薇事件	回复@萨拉热窝xwj:？？怎么了	,1
14903,【银川海关综合业务二处加快落实总署稽查司专项行动】  根据稽查司关于开展加工贸易轮胎行业专项稽查行动的相关要求，银川海关综合业务二处迅速行动，调取分析相关企业进出口业务数据，初步确定风险点，制定专项行动方案。并通知相关企业进行主动披露，待企业提交《主动披露报告》并经审核后，进一步开展行动。,,0
14904,		这件事中，非法集资的苏银霞应该被依法处理，放高利贷的应该被依法处理，富二代于欢可以酌情从宽处理。那么，没有客观报道，涉嫌造谣传谣的南方系和公知，是不是也应该依法处理？ ​		,没毛病	做不到客观公正的媒体有毒，而且是剧毒。破坏力太大了。。。[汗]	于欢是不是要重轻处理也要看他到底是不是正当防卫。	他们会继续活得比你还潇洒，钱都赚到了	今天张口鸟都出来站队了，我就知道这个事情是怎么回事了	他们估计会说这是“用谣言倒逼真相”[二哈]	操控舆论的南方系将有一次赢得这次胜利，中国网络民意，再次让他们掌握主导。我想骂人	幼儿园事件，营销号也深度介入炒作了，加上一帮韩粉出来发疯报复，带路党一挑个头，呵呵热闹	如果她把集资全部用于生产经营，没必要处理，除非有债权人提出！	都应该被依法处理完全没毛病	像这种非法拘禁就应该算是绑架，一切责任由拘禁者负责。在中国有些非法拘禁和非法暴力都得不到应有的处理，例如正房当街暴打小三医生在医院被暴打老师在学校被暴打在公交车火车飞机上的暴力行为都得不到处理，或者处理的非常轻微，以上这些行为都应该入刑，而且要从重处罚！	作为一个法学生，无力吐槽，以后审判就在微博吧	造谣有理[挖鼻]	这会他们下血本了，我遇到好几个号平时都是推销产品的号，忽然都打了鸡血了，那个愤怒呦	把造谣传谣的南方系公知阉了！	南方系臭名昭著[吐][吐]1	富二代和高利贷起冲突，富二代捅死一人，重伤两人。;;;这个标题看能不能激起千层浪了还。	鼓吹高利贷有利于社会的茅于轼怎么处理？	图片评论O网页链接	图片评论¡评论配图	我就想知道为什么南方系一直在造谣带节奏还是存活得好好的[摊手]	怎么了！这都怎么了！	新京报之前那破事也一起算吧[微笑]	渎职的警察呢？	转发微博	你说的对😟O网页链接	这个根本就不是黑社会要债，一看就是找了几个小混混，真正的高利贷欠十万不还就直接打断双腿，欠一百多万不还还跟她叨叨啥，没准就是于母不打算还了，然后加上这个富二代跋扈惯了把人捅死了，于母花钱雇的南方系记者引导舆论导向	,0
14905,		#泸县太伏中学事件# 不是谣言，而是事实，五个孩子都是政府官员的娃娃，要求死者交一万元的保护费，娃娃拒绝，并且打电话给家长，家长知道后打电话给班主任反应，但是班主任没有任何的行动，后娃娃被殴打致死，身上多处骨折，警方来后，阻止家长见娃娃遗体，直接说要火化，此事闹大后，五个娃娃的家里 ​			...展开全文c		,转发微博	,0
14906,		躲过了金恩淑所有前作 唯独没躲过 阳光先生最后几集真是眼泪的海洋 全剧就没一个亲生的！由仇恨到保护的君臣 恪尽职守报效国家的军人杀父之仇到惺惺相惜 从无到生死相依的爱情一直走在正确道路上为更好的世界一路奋战结束为止都不是结束 剩下的人请一定要活下来 ​		,,0
14907,中国好声音冠军学员藏族小伙但增尼玛，加上另一位藏族小伙周兴才让。而中国新说唱冠军则是新疆小伙艾热，亚军同样是新疆小伙那吾克热。两大音乐节目同时颁给了少数民族同胞。只能说民族的就是世界的，我们中国人的音乐不仅有汉族更有其他民族发挥的舞台。哪些说我们打压少数民族的谣言可以不要再说了。 ​,,0
14908,#成都交通路况#16:55时，三环路：娇子立交至航天立交外侧主道发生一起交通事故，导致该路段车辆通行缓慢，请途经此处的驾驶员注意避让。实时路况信息请关注导航地图，注意收听省市交通广播FM101.7、FM91.4。,,1
14909,【毛晓彤首谈与陈翔分手原因】近日，毛晓彤提及与陈翔分手原因，否认是因为聚少离多。毛晓彤透露分手后那段时间自己的状态很差，“整个人都是懵的”，还为此空出两个月档期来休息。原打算继续沉默，但诋毁谩骂骚扰到了家人，让她选择正面回应，目前她也已走出阴霾。 哎真的吗 利肝芈帕汾...,,0
